A,B,DISTANCE,CAPACITY,NUM_LANES,FTYPE,FFSPEED,ALPHA,BETA,TOLL_SEGNUM,TOLL_POLICY,TOLL_TYPE,TOLL,TOLLSEG_LEN,DIR1,DIR2,DIR3,DIR4,AM_TIME,MD_TIME,PM_TIME,EV_TIME,EA_TIME,AM_VC,MD_VC,PM_VC,EV_VC,EA_VC,AM_TOLL,MD_TOLL,PM_TOLL,EV_TOLL,EA_TOLL,AM_SOV,MD_SOV,PM_SOV,EV_SOV,EA_SOV,AM_HV2,MD_HV2,PM_HV2,EV_HV2,EA_HV2,AM_HV3,MD_HV3,PM_HV3,EV_HV3,EA_HV3,AM_TRK,MD_TRK,PM_TRK,EV_TRK,EA_TRK,TRK
18705,18699,0.43,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.72,0.39,0.68,0.35,0.28,1.2,0.84,1.17,0.75,0.25,0,0,0,0,0,7093,4809,6804,4394,1486,0,0,0,0,0,0,0,0,0,0,479,524.2,611.4,329,116.6,1
18707,14537,0.26,1030,3,41,43.6,0.75,4,0,0,0,0,0,0,0,0,0,0.29,0.29,0.3,0.29,0.29,0.36,0.33,0.48,0.36,0.12,0,0,0,0,0,1356,1202,1817,1386,466.7,0,0,0,0,0,0,0,0,0,0,121,160.3,137.9,78.14,36.31,1
18707,14543,0.2412,1030,3,41,43.5,0.75,4,0,0,0,0,0,0,0,0,0,0.37,0.24,0.27,0.22,0.21,1,0.63,0.79,0.52,0.24,0,0,0,0,0,7943,4882,6288,4157,1872,0,0,0,0,0,0,0,0,0,0,584.4,474.3,505.3,304.8,169.9,1
18709,14533,0.14,1030,3,41,43.5,0.75,4,0,0,0,0,0,0,0,0,0,5.71,5.68,5.72,5.68,5.67,0.3,0.2,0.32,0.17,0.03,0,0,0,0,0,2931,1930,3090,1707,319.6,0,0,0,0,0,0,0,0,0,0,89.74,92.2,87.74,41.31,20.6,1
18709,14537,0.36,1030,3,41,43.6,0.75,4,0,0,0,0,0,0,0,0,0,4.95,4.95,4.96,4.95,4.95,0.19,0.16,0.24,0.16,0.03,0,0,0,0,0,1893,1587,2372,1598,268.8,0,0,0,0,0,0,0,0,0,0,37.91,52.18,45.2,22.77,11.34,1
18711,14529,0.32,1030,3,41,38.6,0.75,4,0,0,0,0,0,0,0,0,0,3.74,2.54,3.11,2.18,1.99,1.04,0.78,0.93,0.6,0.13,0,0,0,0,0,2898,2098,2550,1668,348.5,0,0,0,0,0,0,0,0,0,0,82.01,130,112.5,58.34,27.51,1
18711,14617,0.28,1030,3,41,38.8,0.75,4,0,0,0,0,0,0,0,0,0,0.22,0.18,0.2,0.18,0.18,0.75,0.32,0.67,0.28,0.05,0,0,0,0,0,2081,894.2,1848,781.8,142.7,0,0,0,0,0,0,0,0,0,0,58.68,34.88,63.68,16.92,8.77,1
18907,14041,0.1,953,3,41,29.9,0.75,4,0,0,0,0,0,0,0,0,0,1.36,0.69,1.56,0.59,0.41,1.33,0.99,1.4,0.88,0.3,0,0,0,0,0,2522,1840,2663,1690,556.2,0,0,0,0,0,0,0,0,0,0,178.4,165.9,171.4,101,46.15,1
18907,14045,0.08,953,3,41,32.7,0.75,4,0,0,0,0,0,0,0,0,0,0.31,0.28,0.35,0.28,0.27,0.7,0.53,0.8,0.47,0.15,0,0,0,0,0,4082,3052,4623,2767,868.9,0,0,0,0,0,0,0,0,0,0,314.9,322.9,421.7,230.8,76.6,1
18911,14063,0.12,953,3,41,32.7,0.75,4,0,0,0,0,0,0,0,0,0,0.22,0.18,0.22,0.18,0.18,0.75,0.31,0.76,0.31,0.06,0,0,0,0,0,2088,846.2,2095,856.4,149.4,0,0,0,0,0,0,0,0,0,0,59.11,36.31,68.38,16.84,8.43,1
18911,14097,0.14,953,3,41,29.6,0.75,4,0,0,0,0,0,0,0,0,0,0.63,0.52,0.59,0.51,0.51,0.75,0.32,0.67,0.28,0.05,0,0,0,0,0,2081,894.2,1848,781.8,142.7,0,0,0,0,0,0,0,0,0,0,58.68,34.88,63.68,16.92,8.77,1
18913,14119,0.1253,953,3,41,29.6,0.75,4,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.09,0.09,0.03,0,0,0,0,0,240.5,287,367.5,349.5,110.4,0,0,0,0,0,0,0,0,0,0,10.09,24.3,13.97,11.79,8.79,1
18913,14129,0.08,953,3,41,32.7,0.75,4,0,0,0,0,0,0,0,0,0,1.07,0.84,1.47,0.75,0.56,1.05,0.91,1.22,0.83,0.31,0,0,0,0,0,1456,1244,1689,1158,428.2,0,0,0,0,0,0,0,0,0,0,80.82,81.82,87.88,51.61,26.75,1
18921,14325,0.12,954,4,41,38.8,0.75,4,0,0,0,0,0,0,0,0,0,0.34,0.32,0.42,0.32,0.31,0.62,0.53,0.84,0.51,0.15,0,0,0,0,0,1758,1480,2373,1469,411.1,0,0,0,0,0,0,0,0,0,0,69.5,86.36,82.12,37.93,20.96,1
18921,14331,0.13,954,4,41,38,0.75,4,0,0,0,0,0,0,0,0,0,0.68,0.67,0.68,0.67,0.66,0.44,0.35,0.44,0.32,0.12,0,0,0,0,0,1163,880.6,1169,850.7,315.8,0,0,0,0,0,0,0,0,0,0,124.3,134.8,113.8,78,48.71,1
18950,18634,0.2021,770,2,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,2.99,1.4,2.13,1.21,1.16,1.2,0.73,1.03,0.5,0.15,0,0,0,0,0,1678,978.4,1392,678.8,200.8,0,0,0,0,0,0,0,0,0,0,79.99,82.99,107.1,56.33,24.16,1
18950,18673,0.0772,954,4,41,40.6,0.75,4,0,0,0,0,0,0,0,0,0,0.17,0.17,0.17,0.17,0.17,0.34,0.1,0.18,0.07,0.02,0,0,0,0,0,619.6,176.6,323.4,135.1,27.71,0,0,0,0,0,0,0,0,0,0,14.92,13.25,15.94,5.25,2.44,1
18950,18952,0.0803,954,4,41,39.5,0.75,4,0,0,0,0,0,0,0,0,0,1.66,1.51,1.67,1.51,1.51,0.61,0.13,0.61,0.09,0.02,0,0,0,0,0,1104,227.5,1118,165.1,32.93,0,0,0,0,0,0,0,0,0,0,41.25,14.98,38.76,5.65,2.36,1
18952,18950,0.0803,954,4,41,38.9,0.75,4,0,0,0,0,0,0,0,0,0,0.69,0.64,0.64,0.64,0.64,0.55,0.07,0.18,0,0,0,0,0,0,0,1309,163.8,417.3,0,0,0,0,0,0,0,0,0,0,0,0,30.93,5.7,22.08,0,0,1
18952,19232,0.1632,770,2,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,0.63,0.52,0.64,0.52,0.51,0.75,0.31,0.76,0.31,0.06,0,0,0,0,0,2088,846.2,2095,856.4,149.4,0,0,0,0,0,0,0,0,0,0,59.11,36.31,68.38,16.84,8.43,1
18957,13583,0.1606,953,3,41,30.4,0.75,4,0,0,0,0,0,0,0,0,0,1.52,1.24,1.42,1.24,1.23,0.75,0.32,0.67,0.28,0.05,0,0,0,0,0,2081,894.2,1848,781.8,142.7,0,0,0,0,0,0,0,0,0,0,58.68,34.88,63.68,16.92,8.77,1
18957,13591,0.16,953,3,41,30.4,0.75,4,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.04,0.04,0.5,0.37,0.53,0.33,0.08,0,0,0,0,0,1846,1361,1956,1237,300.9,0,0,0,0,0,0,0,0,0,0,88.89,99.02,103.4,54.18,20.99,1
18977,12907,0.2,953,3,41,36.6,0.75,4,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.27,0.22,0.29,0.2,0.06,0,0,0,0,0,1691,1318,1819,1234,363.7,0,0,0,0,0,0,0,0,0,0,83.32,100.5,96.96,55.29,30.45,1
18977,12915,0.17,953,3,41,36.6,0.75,4,0,0,0,0,0,0,0,0,0,1.53,1.24,1.54,1.24,1.23,0.75,0.31,0.76,0.31,0.06,0,0,0,0,0,2088,846.2,2095,856.4,149.4,0,0,0,0,0,0,0,0,0,0,59.11,36.31,68.38,16.84,8.43,1
18983,13323,0.17,953,3,41,46.2,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.31,0.35,0.31,0.3,0.75,0.32,0.67,0.28,0.05,0,0,0,0,0,2081,894.2,1848,781.8,142.7,0,0,0,0,0,0,0,0,0,0,58.68,34.88,63.68,16.92,8.77,1
18983,13327,0.6,953,3,41,45.2,0.75,4,0,0,0,0,0,0,0,0,0,0.5,0.45,1.18,0.5,0.27,1.05,0.98,1.47,1.05,0.42,0,0,0,0,0,1441,1328,2064,1484,569.7,0,0,0,0,0,0,0,0,0,0,98.67,109,82.99,47.97,40.01,1
18999,18,0.5756,10000,1,51,15,0.75,4,0,0,0,0,0,0,0,0,0,0.12,0.12,0.24,0.12,0.12,0.5,0.49,1.09,0.36,0.1,0,0,0,0,0,661.8,639.2,1508,501.4,125.7,0,0,0,0,0,0,0,0,0,0,62.66,75.6,77,26.58,16.41,1
18999,12675,0.18,953,3,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,0.5,0.45,0.58,0.45,0.44,0.67,0.41,0.81,0.46,0.08,0,0,0,0,0,1856,1116,2256,1269,216.5,0,0,0,0,0,0,0,0,0,0,51.3,54.16,65.58,34.6,15.04,1
19110,12931,0.0971,953,3,41,36,0.75,4,0,0,0,0,0,0,0,0,0,0.13,0.07,0.09,0.06,0.06,1.11,0.55,0.91,0.44,0.1,0,0,0,0,0,2528,1229,2055,1002,219.7,0,0,0,0,0,0,0,0,0,0,60.88,60.81,65.83,25.58,13.78,1
19110,12955,0.3739,1465,1,71,38.3,0.75,4,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19110,12971,0.249,954,4,41,35.8,0.75,4,0,0,0,0,0,0,0,0,0,0.59,0.59,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0,0,1
19111,12975,0.17,1030,3,41,38.5,0.75,4,0,0,0,0,0,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0,0,1
19111,13031,0.11,1030,3,41,31.9,0.75,4,0,0,0,0,0,0,0,0,0,1.27,1.27,1.27,1.27,1.27,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19113,13071,0.38,953,3,41,30.5,0.75,4,0,0,0,0,0,0,0,0,0,0.59,0.59,0.59,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19113,13079,0.25,953,3,41,38.6,0.75,4,0,0,0,0,0,0,0,0,0,0.51,0.51,0.51,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0,0,1
19123,12770,0.2611,770,2,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19,0.19,0.19,0.43,0.13,0.23,0.1,0.02,0,0,0,0,0,619.6,176.6,323.4,135.1,27.71,0,0,0,0,0,0,0,0,0,0,14.92,13.25,15.94,5.25,2.44,1
19123,14665,0.4891,1902,4,21,46.9,0.75,4,0,0,0,0,0,0,0,0,0,0.19,0.17,0.17,0.17,0.17,0.61,0.04,0.36,0,0,0,0,0,0,0,1109,68.08,649.6,0,0,0,0,0,0,0,0,0,0,0,0,33.83,1.77,24.71,0,0,1
19123,14667,0.25,1902,3,21,44.9,0.75,4,0,0,0,0,0,0,0,0,0,0.51,0.51,0.51,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19128,13269,0.24,1035,4,41,44.9,0.75,4,0,0,0,0,0,0,0,0,0,2.14,1.51,1.54,1.51,1.51,0.86,0.19,0.39,0.07,0.02,0,0,0,0,0,1590,340.4,709.6,135.1,27.71,0,0,0,0,0,0,0,0,0,0,38.64,18.95,35.56,5.25,2.44,1
19128,19289,0.0743,1035,4,41,51.7,0.75,4,0,0,0,0,0,0,0,0,0,0.36,0.32,0.36,0.32,0.32,0.61,0.13,0.61,0.09,0.02,0,0,0,0,0,1104,227.5,1118,165.1,32.93,0,0,0,0,0,0,0,0,0,0,41.25,14.98,38.76,5.65,2.36,1
19131,14813,0.31,1030,3,41,40.9,0.75,4,0,0,0,0,0,0,0,0,0,6.59,6.59,6.59,6.59,6.59,0.11,0.05,0.1,0.04,0.01,0,0,0,0,0,1071,433.3,933,356.1,63.02,0,0,0,0,0,0,0,0,0,0,26.64,19.07,22.71,7.5,3.27,1
19131,14855,0.22,1030,3,41,38.8,0.75,4,0,0,0,0,0,0,0,0,0,6.45,6.45,6.45,6.45,6.45,0.06,0.02,0.05,0.02,0,0,0,0,0,0,565.2,208.8,507.3,210.8,27.83,0,0,0,0,0,0,0,0,0,0,8.53,4.09,12.24,1.85,0.91,1
19136,18671,0.166,1030,3,41,44.3,0.75,4,0,0,0,0,0,0,0,0,0,0.46,0.32,0.33,0.32,0.32,0.86,0.19,0.39,0.07,0.02,0,0,0,0,0,1590,340.4,709.6,135.1,27.71,0,0,0,0,0,0,0,0,0,0,38.64,18.95,35.56,5.25,2.44,1
19136,19229,0.2979,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.19,0,0.2,0,0,0,0,0,0,0,350.4,0,360.6,0,0,0,0,0,0,0,0,0,0,0,0,16.26,0,13.4,0,0,1
19137,14655,0.1632,1035,4,41,45.5,0.75,4,0,0,0,0,0,0,0,0,0,0.9,0.9,0.9,0.9,0.9,0.1,0,0.11,0,0,0,0,0,0,0,188.6,7.99,197.4,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0.92,12.33,0,0,1
19137,19229,0.0991,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0.67,0.13,0,0.13,0,0,0,0,0,0,0,350.4,0,360.6,0,0,0,0,0,0,0,0,0,0,0,0,16.26,0,13.4,0,0,1
19160,15693,0.16,953,3,41,34.9,0.75,4,0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0.67,0.07,0,0.07,0,0,0,0,0,0,0,188.6,7.99,197.4,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0.92,12.33,0,0,1
19160,15709,0.36,953,3,41,34.4,0.75,4,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.13,0,0.13,0,0,0,0,0,0,0,350.4,0,360.6,0,0,0,0,0,0,0,0,0,0,0,0,16.26,0,13.4,0,0,1
19170,18441,0.56,954,4,41,39.9,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.31,0.38,0.31,0.3,0.75,0.31,0.76,0.31,0.06,0,0,0,0,0,2088,846.2,2095,856.4,149.4,0,0,0,0,0,0,0,0,0,0,59.11,36.31,68.38,16.84,8.43,1
19170,18485,0.17,954,4,41,37.6,0.75,4,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.07,0,0.07,0,0,0,0,0,0,0,188.6,7.99,197.4,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0.92,12.33,0,0,1
19171,16845,0.224,953,3,41,40.2,0.75,4,0,0,0,0,0,0,0,0,0,0.62,0.56,0.59,0.56,0.56,0.61,0.23,0.5,0.19,0.04,0,0,0,0,0,1682,624.1,1383,529.6,98.17,0,0,0,0,0,0,0,0,0,0,53.72,26.54,50.49,12.77,6.77,1
19171,18405,0.1861,953,3,41,37.9,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0.38,0.34,0.1,0.25,0.09,0.02,0,0,0,0,0,944.8,270.1,694.2,252.2,44.54,0,0,0,0,0,0,0,0,0,0,25.68,8.33,20.56,4.15,2,1
19174,12153,0.18,953,3,41,35.2,0.75,4,0,0,0,0,0,0,0,0,0,11.2,11.2,11.2,11.2,11.2,0,0,0,0,0,0,0,0,0,0,15.63,1.58,4.57,0.04,0,0,0,0,0,0,0,0,0,0,0,2.6,2.01,3.06,0.56,0,1
19174,16547,0.18,953,3,41,35.2,0.75,4,0,0,0,0,0,0,0,0,0,1.55,1.55,1.55,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0,0,1
19178,16007,0.15,953,3,41,30.9,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0.38,0,0,0.01,0,0,0,0,0,0,0,0.52,2.31,12.25,2.72,0.73,0,0,0,0,0,0,0,0,0,0,3.19,3.36,3.6,1.46,0.68,1
19178,16021,0.15,953,3,41,31.9,0.75,4,0,0,0,0,0,0,0,0,0,0.6,0.56,0.6,0.56,0.56,0.57,0.21,0.56,0.2,0.04,0,0,0,0,0,1564,567.7,1556,552.9,99.29,0,0,0,0,0,0,0,0,0,0,50.93,27.95,56.86,13.01,6.43,1
19196,12887,0.22,1030,3,41,38.7,0.75,4,0,0,0,0,0,0,0,0,0,2.36,2.15,2.25,2.15,2.14,0.61,0.23,0.5,0.19,0.04,0,0,0,0,0,1682,624.1,1383,529.6,98.17,0,0,0,0,0,0,0,0,0,0,53.72,26.54,50.49,12.77,6.77,1
19196,12932,0.7297,1465,1,71,33.9,0.75,4,0,0,0,0,0,0,0,0,0,1.27,1.27,1.27,1.27,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.14,0,0,1
19196,17779,0.1046,1030,3,41,35.3,0.75,4,0,0,0,0,0,0,0,0,0,1.55,1.55,1.55,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19199,13897,0.1,953,3,41,30.7,0.75,4,0,0,0,0,0,0,0,0,0,5.15,5.15,5.15,5.15,5.15,0.14,0.06,0.1,0.05,0.01,0,0,0,0,0,1378,633.9,1025,520.7,97.05,0,0,0,0,0,0,0,0,0,0,20.02,12.16,16.46,5.5,2.72,1
19199,17847,0.32,953,3,41,30.2,0.75,4,0,0,0,0,0,0,0,0,0,5.17,5.17,5.18,5.17,5.17,0.2,0.13,0.23,0.11,0.02,0,0,0,0,0,1911,1263,2250,1042,200.1,0,0,0,0,0,0,0,0,0,0,66.86,71.63,83.27,32.81,16.49,1
19207,14909,0.16,1030,3,41,35.1,0.75,4,0,0,0,0,0,0,0,0,0,2.31,2.15,2.31,2.15,2.14,0.57,0.21,0.56,0.2,0.04,0,0,0,0,0,1564,567.7,1556,552.9,99.29,0,0,0,0,0,0,0,0,0,0,50.93,27.95,56.86,13.01,6.43,1
19207,14953,0.22,1030,3,41,35.2,0.75,4,0,0,0,0,0,0,0,0,0,0.99,0.9,0.93,0.9,0.9,0.61,0.19,0.44,0.18,0.03,0,0,0,0,0,1666,497.9,1192,485.5,85.97,0,0,0,0,0,0,0,0,0,0,70.44,46.33,71.08,20.76,10.28,1
19229,19136,0.2979,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.38,0.38,0.38,0.38,0.38,0.01,0,0,0,0,0,0,0,0,0,15.56,1.58,4.57,0.04,0,0,0,0,0,0,0,0,0,0,0,2.6,2.01,3.06,0.56,0,1
19229,19137,0.0991,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.19,0.17,0.2,0.16,0.15,0.79,0.64,0.83,0.62,0.15,0,0,0,0,0,1568,1236,1629,1223,285.8,0,0,0,0,0,0,0,0,0,0,62.38,89.17,70.44,49.49,26.34,1
19229,19230,0.2633,777,3,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,0.67,0.67,0.67,0.67,0.67,0.06,0,0,0,0,0,0,0,0,0,89.82,0.61,2.32,1.81,0,0,0,0,0,0,0,0,0,0,0,3.86,0.08,0.06,0,0,1
19230,18950,0.1615,770,2,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,1.92,1.63,2.11,1.61,1.45,0.81,0.64,0.88,0.62,0.15,0,0,0,0,0,1613,1234,1744,1222,285,0,0,0,0,0,0,0,0,0,0,61.42,85.92,73.4,48.03,25.66,1
19230,19232,0.2035,777,3,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.05,0,0,0,0,0,0,0,0,0,96,0.71,0.11,0.02,0,0,0,0,0,0,0,0,0,0,0,3.71,0.12,0.12,0,0,1
19232,19229,0.2604,752,1,41,37.4,0.75,4,0,0,0,0,0,0,0,0,0,1.5,0.71,1.22,0.63,0.54,1.24,0.8,1.14,0.67,0.22,0,0,0,0,0,1751,1085,1582,943.1,288.3,0,0,0,0,0,0,0,0,0,0,54.33,79.22,75.47,37.93,27.08,1
19254,13327,0.25,953,3,41,41.9,0.75,4,0,0,0,0,0,0,0,0,0,3.2,3.19,3.21,3.19,3.19,0.27,0.18,0.28,0.15,0.03,0,0,0,0,0,2639,1641,2681,1459,311.3,0,0,0,0,0,0,0,0,0,0,95.59,109.5,113.3,49.92,24.09,1
19254,13331,0.3,953,3,41,41.9,0.75,4,0,0,0,0,0,0,0,0,0,0.31,0.22,0.27,0.21,0.2,0.92,0.56,0.8,0.48,0.15,0,0,0,0,0,1840,1084,1573,942.2,287.6,0,0,0,0,0,0,0,0,0,0,55.08,76.01,72,36.47,26.4,1
19256,13599,0.13,953,3,41,31.3,0.75,4,0,0,0,0,0,0,0,0,0,1.29,1.13,1.22,1.14,1.11,0.69,0.41,0.61,0.44,0.1,0,0,0,0,0,1366,788,1208,868.8,193.9,0,0,0,0,0,0,0,0,0,0,47.57,59.2,53.98,34.52,18.21,1
19256,13607,0.2,953,3,41,33.3,0.75,4,0,0,0,0,0,0,0,0,0,1.24,1.12,1.2,1.12,1.11,0.63,0.36,0.58,0.34,0.1,0,0,0,0,0,1254,687.6,1143,677.8,191.7,0,0,0,0,0,0,0,0,0,0,45.1,49.42,52.52,23.2,18.65,1
19260,14855,0.14,1030,3,41,38.8,0.75,4,0,0,0,0,0,0,0,0,0,0.58,0.51,0.55,0.51,0.5,0.69,0.41,0.61,0.44,0.1,0,0,0,0,0,1366,788,1208,868.8,193.9,0,0,0,0,0,0,0,0,0,0,47.57,59.2,53.98,34.52,18.21,1
19260,14931,0.19,1030,3,41,38.6,0.75,4,0,0,0,0,0,0,0,0,0,0.93,0.9,0.96,0.9,0.9,0.43,0.19,0.55,0.15,0.03,0,0,0,0,0,1182,503.1,1495,406.6,79.49,0,0,0,0,0,0,0,0,0,0,59.25,46.09,76.2,20.5,9.94,1
19289,14659,0.1565,1902,4,21,46.7,0.75,4,0,0,0,0,0,0,0,0,0,0.56,0.5,0.54,0.5,0.5,0.63,0.36,0.58,0.34,0.1,0,0,0,0,0,1254,687.6,1143,677.8,191.7,0,0,0,0,0,0,0,0,0,0,45.1,49.42,52.52,23.2,18.65,1
19289,19128,0.0743,1035,4,41,45,0.75,4,0,0,0,0,0,0,0,0,0,0.84,0.58,0.67,0.58,0.58,0.88,0.3,0.68,0.25,0.02,0,0,0,0,0,2425,790.9,1835,684.9,64.91,0,0,0,0,0,0,0,0,0,0,99.01,71.83,105,30.48,6.55,1
19290,12419,0.05,953,3,41,35.8,0.75,4,0,0,0,0,0,0,0,0,0,1.51,1.51,1.51,1.51,1.51,0.19,0.11,0.18,0.11,0.02,0,0,0,0,0,379.9,214.7,369.1,228.7,49.46,0,0,0,0,0,0,0,0,0,0,8.07,7.86,7.75,3.49,1.72,1
19290,12427,0.09,953,3,41,35.8,0.75,4,0,0,0,0,0,0,0,0,0,0.67,0.58,0.72,0.58,0.58,0.69,0.26,0.76,0.15,0.03,0,0,0,0,0,1879,693.9,2076,419,69.8,0,0,0,0,0,0,0,0,0,0,87.65,61.69,106.7,18.81,6.65,1
19292,12411,0.09,953,3,41,36,0.75,4,0,0,0,0,0,0,0,0,0,1.15,0.79,0.91,0.79,0.79,0.88,0.3,0.68,0.25,0.02,0,0,0,0,0,2425,790.9,1835,684.9,64.91,0,0,0,0,0,0,0,0,0,0,99.01,71.83,105,30.48,6.55,1
19292,12419,0.07,953,3,41,35.8,0.75,4,0,0,0,0,0,0,0,0,0,0.16,0.1,0.13,0.09,0.09,1,0.53,0.88,0.43,0.14,0,0,0,0,0,8167,4173,7121,3522,1103,0,0,0,0,0,0,0,0,0,0,283.4,269.4,311.6,120.6,79.52,1
19296,12395,0.18,953,3,41,35.8,0.75,4,0,0,0,0,0,0,0,0,0,0.14,0.09,0.13,0.09,0.09,0.95,0.5,0.91,0.47,0.14,0,0,0,0,0,7753,3947,7326,3859,1117,0,0,0,0,0,0,0,0,0,0,284.9,263.9,306.6,119,77.52,1
19296,12411,0.09,953,3,41,36,0.75,4,0,0,0,0,0,0,0,0,0,0.27,0.09,0.24,0.08,0.07,1.38,0.8,1.34,0.67,0.14,0,0,0,0,0,11267,6344,10795,5442,1117,0,0,0,0,0,0,0,0,0,0,410,410.8,470.7,180.8,77.52,1
19306,14557,0.25,954,4,41,41.6,0.75,4,0,0,0,0,0,0,0,0,0,1.25,0.45,1.06,0.38,0.35,1.36,0.79,1.29,0.6,0.14,0,0,0,0,0,11090,6285,10374,4885,1103,0,0,0,0,0,0,0,0,0,0,406.4,410.4,474,176.6,79.52,1
19306,14597,0.14,954,4,41,40.6,0.75,4,0,0,0,0,0,0,0,0,0,0.09,0.03,0.08,0.03,0.03,1.36,0.79,1.29,0.6,0.14,0,0,0,0,0,11090,6285,10374,4885,1103,0,0,0,0,0,0,0,0,0,0,406.4,410.4,474,176.6,79.52,1
19318,13,2.4163,10000,1,51,12.5,0.75,4,0,0,0,0,0,0,0,0,0,1.31,0.45,1.18,0.4,0.35,1.38,0.8,1.34,0.67,0.14,0,0,0,0,0,11267,6344,10795,5442,1117,0,0,0,0,0,0,0,0,0,0,410,410.8,470.7,180.8,77.52,1
19318,16591,0.17,953,3,41,35.9,0.75,4,0,0,0,0,0,0,0,0,0,3.88,1.66,3.08,1.45,1.38,1.25,0.72,1.13,0.52,0.12,0,0,0,0,0,10190,5752,9128,4228,950.2,0,0,0,0,0,0,0,0,0,0,334,359.4,430.8,153.2,68.27,1
19319,15099,0.05,897,2,41,32.3,0.75,4,0,0,0,0,0,0,0,0,0,0.35,0.17,0.34,0.16,0.15,1.16,0.68,1.15,0.58,0.12,0,0,0,0,0,9446,5429,9276,4785,974.5,0,0,0,0,0,0,0,0,0,0,363.8,340.4,399.7,143.9,63.13,1
19319,15282,0.1186,897,2,41,31.7,0.75,4,0,0,0,0,0,0,0,0,0,0.04,0.02,0.03,0.01,0.01,1.25,0.72,1.13,0.52,0.12,0,0,0,0,0,10190,5752,9128,4228,950.2,0,0,0,0,0,0,0,0,0,0,334,359.4,430.8,153.2,68.27,1
19322,18149,0.31,2108,3,91,74.1,0.75,4,0,0,0,0,0,0,1,0,0,3.25,1.59,3.15,1.49,1.37,1.16,0.68,1.15,0.58,0.12,0,0,0,0,0,9446,5429,9276,4785,974.5,0,0,0,0,0,0,0,0,0,0,363.8,340.4,399.7,143.9,63.13,1
19329,12263,0.25,1902,3,21,54.8,0.75,4,0,0,0,0,0,0,0,0,0,0.71,0.45,0.56,0.43,0.42,0.98,0.53,0.81,0.36,0.09,0,0,0,0,0,10156,5316,8240,3716,874.7,0,0,0,0,0,0,0,0,0,0,318.3,349.7,415,152.8,72.57,1
